Start Time,End Time,Open,High,Low,Close,Vol,Vol-Avg,Range,POC,VA High,VA Low,VA Range,TPO T,TPO AB,TPO BL,SF,TFF,RF,VTY,Dist(s),Bracket UL,Bracket UO,Bracket UQ,Bracket MID,Bracket LQ,Bracket LO,Bracket LL,Q1 TPO,Q2 TPO,Q3 TPO,Q4 TPO,Datetime,ULBreakoutPL,ULBreakout
2012.04.18 00:00,2012.04.24 23:30,1.31261,1.32263,1.30572,1.31958,1099789,219958,169.1,1.3119,1.3186,1.3102,84.0,1766,1306,403,3.24,4.11,29,12.7,1.0,1.3224,1.3204,1.3184,1.3144,1.3104,1.3084,1.3064,341,438,776,202,2012-04-24 23:30:00,-40.000000000000036,2
2012.04.19 00:00,2012.04.25 23:30,1.31226,1.32359,1.3069899999999999,1.32162,1083894,216779,166.0,1.3195,1.3224,1.3138,86.0,1732,471,1209,0.39,4.12,43,12.5,1.0,1.3232,1.32132,1.31945,1.3157,1.31195,1.31008,1.3082,519,414,651,132,2012-04-25 23:30:00,-37.4999999999992,2
2012.04.20 00:00,2012.04.26 23:30,1.3136700000000001,1.32625,1.31045,1.32209,1036180,207236,158.0,1.3195,1.324,1.3158,82.0,1659,785,823,0.95,4.15,46,11.9,1.0,1.3256,1.32387,1.32215,1.3187,1.31525,1.3135299999999999,1.3118,284,694,330,330,2012-04-26 23:30:00,-34.49999999999953,2
2012.04.24 00:00,2012.04.30 23:30,1.31559,1.3269799999999998,1.31447,1.32384,1031887,206377,125.1,1.3223,1.3244,1.3186,58.0,1618,600,966,0.62,5.14,26,11.5,1.0,1.3268,1.3252700000000002,1.32375,1.3207,1.31765,1.31613,1.3146,337,631,439,208,2012-04-30 23:30:00,-30.49999999999997,2
2012.06.04 00:00,2012.06.08 23:30,1.24128,1.26249,1.23856,1.25159,1259502,251900,239.3,1.2495,1.2536,1.24,136.0,2175,1064,1063,1.0,3.6,5,16.1,1.0,1.2616,1.25873,1.25585,1.2501,1.24435,1.24147,1.2386,478,498,793,396,2012-06-08 23:30:00,-57.500000000001435,2
2012.06.08 00:00,2012.06.14 23:30,1.25599,1.26676,1.24353,1.26316,1314048,262810,232.3,1.2497,1.2574,1.246,114.0,2140,1489,604,2.47,3.66,3,16.3,1.0,1.265,1.2624,1.2598,1.2546,1.2494,1.2468,1.2442,303,581,677,556,2012-06-14 23:30:00,51.999999999998714,1
2012.06.11 00:00,2012.06.15 23:30,1.26385,1.26676,1.24425,1.26381,1291100,258220,225.1,1.2495,1.2608,1.2474,134.0,2076,1692,344,4.92,3.67,1,15.2,1.0,1.2666,1.26388,1.26115,1.2557,1.25025,1.24753,1.2448,522,607,464,478,2012-06-15 23:30:00,54.499999999999545,1
2012.07.12 00:00,2012.07.18 23:30,1.22379,1.23149,1.2162,1.2282899999999999,1101387,220277,152.9,1.2237,1.2298,1.2206,92.0,1745,882,805,1.1,4.47,-23,12.5,1.0,1.2312,1.22938,1.22755,1.2239,1.22025,1.21843,1.2166,414,466,484,375,2012-07-18 23:30:00,-36.50000000000153,2
2012.07.31 00:00,2012.08.06 23:30,1.226,1.24429,1.21339,1.23993,1006521,201304,309.0,1.2295,1.2332,1.2168,164.0,2031,910,1075,0.85,2.6,42,15.0,1.0,1.2428,1.2392,1.2356,1.2284,1.2212,1.2176,1.214,476,604,663,275,2012-08-06 23:30:00,-71.99999999999874,2
2012.08.14 00:00,2012.08.20 23:30,1.23312,1.23851,1.2256,1.23453,782130,156426,129.1,1.2327,1.2374,1.2314,60.0,1484,830,603,1.38,4.57,-10,10.4,1.0,1.2384,1.23685,1.2353,1.2322,1.2291,1.22755,1.226,351,618,251,259,2012-08-20 23:30:00,30.999999999998806,1
2012.08.24 00:00,2012.08.30 23:30,1.25624,1.25759,1.2465,1.2506,763100,152620,110.9,1.2557,1.2566,1.2512,54.0,1433,220,1163,0.19,5.12,-7,10.0,1.0,1.2574,1.25613,1.25485,1.2523,1.24975,1.24848,1.2472,429,483,408,104,2012-08-30 23:30:00,25.500000000000522,1
2012.08.28 00:00,2012.09.03 23:30,1.24985,1.2637200000000002,1.2465,1.25919,789834,157967,172.2,1.2567,1.2594,1.2522,72.0,1460,428,979,0.44,3.36,30,10.2,1.0,1.2622,1.26032,1.25845,1.2547,1.25095,1.24908,1.2472,158,687,387,210,2012-09-03 23:30:00,-37.4999999999992,2
2012.08.30 00:00,2012.09.05 23:30,1.25296,1.2637200000000002,1.2488,1.25996,825255,165051,149.2,1.2573,1.2618,1.2538,80.0,1529,631,843,0.75,4.02,16,10.7,1.0,1.2628,1.2611,1.2594,1.256,1.2526,1.2509,1.2492,364,537,381,239,2012-09-05 23:30:00,-33.99999999999847,2
2012.08.31 00:00,2012.09.06 23:30,1.25058,1.2646899999999999,1.2493299999999998,1.26301,868432,173686,153.6,1.2573,1.2624,1.256,64.0,1612,997,564,1.77,4.13,-2,11.4,1.0,1.2648,1.2629,1.261,1.2572,1.2534,1.2515,1.2496,339,707,351,213,2012-09-06 23:30:00,38.000000000000256,1
2012.09.27 00:00,2012.10.03 23:30,1.28728,1.2967600000000001,1.2803799999999999,1.29049,877462,175492,163.8,1.2901,1.2934,1.2868,66.0,1831,811,962,0.84,4.41,-23,13.3,1.0,1.2958,1.29388,1.29195,1.2881,1.28425,1.2823200000000001,1.2804,416,855,422,131,2012-10-03 23:30:00,38.50000000000131,1
2012.10.09 00:00,2012.10.15 23:30,1.29675,1.29906,1.2825799999999998,1.29484,842661,168532,164.8,1.2931,1.2984,1.288,104.0,1763,725,992,0.73,4.2,25,12.6,1.0,1.2992,1.29722,1.29525,1.2913,1.28735,1.28538,1.2834,382,583,418,374,2012-10-15 23:30:00,39.49999999999898,1
2012.10.10 00:00,2012.10.16 23:30,1.2885,1.30606,1.2825799999999998,1.30531,834579,166916,234.8,1.2941,1.2982,1.2864,118.0,1737,742,959,0.77,2.92,55,12.4,1.0,1.3062,1.30335,1.3005,1.2948,1.2891,1.28625,1.2834,187,465,595,484,2012-10-16 23:30:00,57.000000000000384,1
2012.11.08 00:00,2012.11.14 23:30,1.27708,1.2789700000000002,1.2661200000000001,1.27348,883815,176763,128.5,1.2711,1.2752,1.2702,50.0,1624,1166,394,2.96,5.0,-8,11.5,1.0,1.2784,1.2769,1.2754,1.2724,1.2694,1.2679,1.2664,242,598,610,166,2012-11-14 23:30:00,-29.999999999998916,2
2012.11.12 00:00,2012.11.16 23:30,1.27094,1.28015,1.2661200000000001,1.2742799999999999,833077,166615,140.3,1.2711,1.2758,1.2698,60.0,1519,1092,374,2.92,4.28,-15,10.7,1.0,1.2794,1.27778,1.27615,1.2729,1.26965,1.2680200000000001,1.2664,226,519,589,177,2012-11-16 23:30:00,32.50000000000197,1
2012.11.13 00:00,2012.11.19 23:30,1.27093,1.28196,1.2661200000000001,1.28129,864500,172900,158.4,1.2735,1.278,1.2708,72.0,1547,868,631,1.38,3.87,0,10.9,1.0,1.2818,1.27988,1.27795,1.2741,1.27025,1.2683200000000001,1.2664,163,622,536,223,2012-11-19 23:30:00,-38.50000000000131,2
2012.11.14 00:00,2012.11.20 23:30,1.2703799999999998,1.28283,1.269,1.28166,842086,168417,138.3,1.2771,1.2792,1.2718,74.0,1625,625,948,0.66,4.58,5,11.6,1.0,1.2822,1.2806,1.279,1.2758,1.2726,1.271,1.2694,374,494,556,194,2012-11-20 23:30:00,32.00000000000092,1
2012.11.15 00:00,2012.11.21 23:30,1.2735,1.28312,1.269,1.2828899999999999,805822,161164,141.2,1.2807,1.282,1.2754,66.0,1619,257,1308,0.2,4.5,11,11.6,1.0,1.2832,1.28147,1.27975,1.2763,1.27285,1.2711299999999999,1.2694,505,561,451,99,2012-11-21 23:30:00,34.49999999999953,1
2012.11.22 00:00,2012.11.28 23:30,1.2828600000000001,1.30083,1.28259,1.29521,664056,132811,182.4,1.2965,1.2994,1.2892,102.0,1594,346,1207,0.29,3.43,3,11.2,1.0,1.3,1.29795,1.2959,1.2918,1.2877,1.28565,1.2836,488,462,382,240,2012-11-28 23:30:00,-40.99999999999992,2
2012.11.23 00:00,2012.11.29 23:30,1.2884200000000001,1.30122,1.28681,1.29787,692192,138438,144.1,1.2967,1.2992,1.2926,66.0,1558,468,1041,0.45,4.27,17,10.9,1.0,1.3008,1.29905,1.2973,1.2938,1.2903,1.28855,1.2868,374,605,355,220,2012-11-29 23:30:00,-35.00000000000058,2
2012.11.26 00:00,2012.11.30 23:30,1.2966,1.30274,1.288,1.2986,724105,144821,147.4,1.2969,1.3006,1.294,66.0,1558,691,821,0.84,4.21,4,10.9,1.0,1.3024,1.30065,1.2989,1.2954,1.2919,1.29015,1.2884,382,652,417,101,2012-11-30 23:30:00,35.00000000000058,1
2012.11.27 00:00,2012.12.03 23:30,1.29716,1.30756,1.288,1.30528,747047,149409,195.6,1.2997,1.3018,1.2926,92.0,1591,499,1048,0.48,3.25,5,11.1,1.0,1.3074,1.30502,1.30265,1.2979,1.29315,1.2907799999999998,1.2884,256,602,507,221,2012-12-03 23:30:00,47.499999999998096,1
2012.11.28 00:00,2012.12.04 23:30,1.29423,1.31079,1.288,1.30939,733423,146685,227.9,1.2997,1.3096,1.2964,132.0,1536,774,725,1.07,2.69,16,10.8,1.0,1.3106,1.3078299999999998,1.30505,1.2995,1.29395,1.2911700000000002,1.2884,364,477,421,268,2012-12-04 23:30:00,-55.49999999999944,2
2012.12.06 00:00,2012.12.12 23:30,1.3067600000000001,1.30965,1.28789,1.3073700000000001,691349,138270,217.6,1.2937,1.301,1.2888,122.0,1517,1032,447,2.31,2.76,19,10.7,1.0,1.3092,1.3066200000000001,1.30405,1.2989,1.29375,1.2911700000000002,1.2886,313,322,427,445,2012-12-12 23:30:00,51.49999999999988,1
2012.12.20 00:00,2012.12.26 23:30,1.32263,1.32946,1.31585,1.3224,520545,104109,136.1,1.3181,1.3224,1.3176,48.0,1503,1238,189,6.55,4.36,17,10.5,1.0,1.328,1.32653,1.32505,1.3221,1.31915,1.3176700000000001,1.3162,78,316,597,494,2012-12-26 23:30:00,-29.50000000000008,2
2013.01.17 00:00,2013.01.23 23:30,1.32887,1.3398,1.32655,1.33174,764811,152962,132.5,1.3315,1.3352,1.329,62.0,1844,1092,660,1.65,5.5,23,13.4,1.0,1.3392,1.33765,1.3361,1.333,1.3299,1.32835,1.3268,296,422,891,227,2013-01-23 23:30:00,-30.999999999998806,2
2013.01.18 00:00,2013.01.24 23:30,1.3373700000000002,1.3398,1.32655,1.33766,773046,154609,132.5,1.3315,1.3348,1.3298,50.0,1839,1144,588,1.95,5.49,3,13.4,1.0,1.3394,1.3379299999999998,1.33645,1.3335,1.33055,1.3290799999999998,1.3276,248,371,986,220,2013-01-24 23:30:00,29.50000000000008,1
2013.03.01 00:00,2013.03.07 23:30,1.3056,1.3118100000000001,1.29646,1.31064,812816,162563,153.5,1.3017,1.3052,1.2984,68.0,1756,1049,653,1.61,4.5,18,12.6,1.0,1.3116,1.3097299999999998,1.30785,1.3041,1.30035,1.2984799999999999,1.2966,172,402,795,382,2013-03-07 23:30:00,-37.50000000000142,2
2013.03.18 00:00,2013.03.22 23:30,1.2905200000000001,1.30074,1.2846600000000001,1.29881,1264989,252998,160.8,1.2945,1.2962,1.2896,66.0,2132,661,1408,0.47,5.26,7,15.6,1.0,1.3004,1.2985,1.2966,1.2928,1.289,1.2871,1.2852,199,888,774,262,2013-03-22 23:30:00,38.000000000000256,1
2013.04.09 00:00,2013.04.15 23:30,1.30081,1.3138,1.30056,1.3033299999999999,1174371,234874,132.4,1.3079,1.311,1.305,60.0,1681,794,834,0.95,5.02,21,12.0,1.0,1.3136,1.312,1.3104,1.3072,1.304,1.3024,1.3008,284,694,536,162,2013-04-15 23:30:00,32.00000000000092,1
2013.04.22 00:00,2013.04.26 23:30,1.3076,1.3093299999999999,1.29611,1.30274,1096224,219245,132.2,1.2999,1.3052,1.2994,58.0,1724,1395,267,5.22,5.15,-3,12.3,1.0,1.3084,1.307,1.3056,1.3028,1.3,1.2986,1.2972,265,494,630,320,2013-04-26 23:30:00,27.999999999999137,1
2013.04.23 00:00,2013.04.29 23:30,1.3066200000000001,1.31158,1.29611,1.30969,1110147,222029,154.7,1.2999,1.3052,1.2988,64.0,1707,1379,267,5.16,4.38,5,12.2,1.0,1.3112,1.30945,1.3077,1.3042,1.3007,1.29895,1.2972,212,352,663,470,2013-04-29 23:30:00,-34.999999999998366,2
2013.05.15 00:00,2013.05.21 23:30,1.29187,1.29424,1.2796,1.29057,1044002,208800,146.4,1.2867,1.2906,1.285,56.0,1765,1017,677,1.5,4.77,19,12.7,1.0,1.2942,1.2924799999999999,1.29075,1.2873,1.28385,1.2821200000000001,1.2804,211,681,677,190,2013-05-21 23:30:00,34.49999999999953,1
2013.05.17 00:00,2013.05.23 23:30,1.2881200000000002,1.29978,1.2796,1.29328,1130745,226149,201.8,1.2863,1.2904,1.2826,78.0,1867,1122,668,1.68,3.7,24,13.6,1.0,1.2954,1.2935299999999998,1.29165,1.2879,1.28415,1.2822799999999999,1.2804,303,528,741,266,2013-05-23 23:30:00,37.50000000000142,1
2013.05.23 00:00,2013.05.29 23:30,1.28577,1.29928,1.28214,1.29403,1080812,216162,171.4,1.2933,1.2956,1.2876,80.0,1733,512,1147,0.45,3.98,13,12.4,1.0,1.2988,1.29675,1.2947,1.2906,1.2865,1.28445,1.2824,201,887,339,298,2013-05-29 23:30:00,-40.99999999999992,2
2013.05.30 00:00,2013.06.05 23:30,1.29403,1.31142,1.2933299999999999,1.3092700000000002,1209281,241856,180.9,1.3071,1.3096,1.2992,104.0,1958,523,1381,0.38,4.26,2,14.3,1.0,1.3108,1.30865,1.3065,1.3022,1.2979,1.29575,1.2936,702,454,461,334,2013-06-05 23:30:00,42.9999999999997,1
2013.06.10 00:00,2013.06.14 23:30,1.3190600000000001,1.33902,1.31775,1.33467,1395005,279001,212.7,1.3313,1.3364,1.3264,100.0,1884,795,1044,0.76,3.49,-1,13.6,1.0,1.338,1.33555,1.3331,1.3282,1.3233,1.32085,1.3184,540,653,374,302,2013-06-14 23:30:00,-49.000000000001265,2
2013.06.11 00:00,2013.06.17 23:30,1.3256299999999999,1.33902,1.3232,1.33666,1324389,264878,158.2,1.3335,1.3364,1.3292,72.0,1800,634,1106,0.57,4.44,0,12.9,1.0,1.3382,1.3365,1.3348,1.3314,1.328,1.3263,1.3246,332,744,431,271,2013-06-17 23:30:00,-34.000000000000696,2
2013.07.16 00:00,2013.07.22 23:30,1.30617,1.32179,1.30528,1.31851,924414,184883,165.1,1.3139,1.3162,1.3094,68.0,1741,612,1072,0.57,4.2,20,12.5,1.0,1.3202,1.31835,1.3165,1.3128,1.3091,1.30725,1.3054,176,665,636,247,2013-07-22 23:30:00,-37.00000000000036,2
2013.07.17 00:00,2013.07.23 23:30,1.3162,1.32386,1.3066,1.3223,895723,179145,172.6,1.3141,1.317,1.3084,86.0,1636,778,804,0.97,3.76,5,11.6,1.0,1.3232,1.3212,1.3192,1.3152,1.3112,1.3092,1.3072,212,398,631,385,2013-07-23 23:30:00,-40.000000000000036,2
2013.07.23 00:00,2013.07.29 23:30,1.31854,1.32968,1.31631,1.32617,1113947,222789,133.7,1.3277,1.3294,1.3208,86.0,1577,267,1258,0.21,4.64,18,11.1,1.0,1.3296,1.328,1.3264,1.3232,1.32,1.3184,1.3168,496,281,494,300,2013-07-29 23:30:00,-31.999999999998696,2
2013.07.24 00:00,2013.07.30 23:30,1.3223,1.33012,1.31655,1.32618,1313724,262745,135.7,1.3277,1.3294,1.3226,68.0,1564,306,1195,0.26,4.53,25,11.0,1.0,1.3296,1.3281,1.3266,1.3236,1.3206,1.3191,1.3176,574,457,311,210,2013-07-30 23:30:00,-29.999999999998916,2
2013.07.31 00:00,2013.08.06 23:30,1.32617,1.33447,1.31892,1.33045,1195377,239075,155.5,1.3277,1.3306,1.3236,70.0,1738,519,1161,0.45,4.4,-12,12.5,1.0,1.3336,1.3318,1.33,1.3264,1.3228,1.321,1.3192,188,649,547,343,2013-08-06 23:30:00,35.99999999999825,1
2013.08.01 00:00,2013.08.07 23:30,1.33025,1.33453,1.31892,1.3335,957478,191496,156.1,1.3277,1.331,1.3232,78.0,1651,674,927,0.73,4.18,-2,11.8,1.0,1.3344,1.3325,1.3306,1.3268,1.323,1.3211,1.3192,200,670,446,330,2013-08-07 23:30:00,38.000000000000256,1
2013.08.12 00:00,2013.08.16 23:30,1.33196,1.33798,1.32054,1.33283,893875,178775,174.4,1.3261,1.3326,1.3236,90.0,1458,1103,300,3.68,3.31,-30,10.0,1.0,1.337,1.33515,1.3333,1.3296,1.3259,1.32405,1.3222,303,380,504,250,2013-08-16 23:30:00,-37.00000000000036,2
2013.08.13 00:00,2013.08.19 23:30,1.32997,1.33798,1.32054,1.3333899999999999,914613,182923,174.4,1.3261,1.3336,1.3232,104.0,1453,1098,300,3.66,3.3,-25,10.1,1.0,1.3376,1.3356700000000001,1.33375,1.3299,1.32605,1.32413,1.3222,391,333,418,296,2013-08-19 23:30:00,38.49999999999909,1
2013.09.02 00:00,2013.09.06 23:30,1.32108,1.3227,1.31046,1.31765,860446,172089,122.4,1.3169,1.3216,1.316,56.0,1349,763,518,1.47,4.35,9,9.1,1.0,1.3226,1.3211,1.3196,1.3166,1.3136,1.3121,1.3106,356,537,226,226,2013-09-06 23:30:00,29.999999999998916,1
2013.09.11 00:00,2013.09.17 23:30,1.32669,1.33854,1.32439,1.33578,843289,168658,141.5,1.3357,1.3378,1.3288,90.0,1356,203,1113,0.18,3.77,3,9.6,1.0,1.3382,1.3365200000000002,1.33485,1.3315,1.32815,1.3264799999999999,1.3248,346,243,469,290,2013-09-17 23:30:00,33.49999999999964,1
2013.09.20 00:00,2013.09.26 23:30,1.35291,1.35487,1.3461299999999998,1.3488200000000001,839512,167902,87.4,1.3525,1.3538,1.3492,46.0,1342,285,1001,0.28,5.96,-1,9.2,1.0,1.3548,1.35375,1.3527,1.3506,1.3485,1.34745,1.3464,285,419,419,215,2013-09-26 23:30:00,-20.999999999999908,2
2013.09.24 00:00,2013.09.30 23:30,1.34927,1.3564399999999999,1.3461299999999998,1.35259,829688,165938,103.1,1.3493,1.352,1.3472,48.0,1299,785,441,1.78,4.9,4,8.9,1.0,1.3556,1.35445,1.3533,1.351,1.3487,1.34755,1.3464,123,316,555,296,2013-09-30 23:30:00,22.999999999999687,1
2013.09.26 00:00,2013.10.02 23:30,1.35255,1.36066,1.3472,1.3578299999999999,894674,178935,134.6,1.3523,1.3552,1.3492,60.0,1440,665,705,0.94,4.17,-11,10.0,1.0,1.3602,1.35858,1.35695,1.3537,1.35045,1.3488200000000001,1.3472,138,271,616,409,2013-10-02 23:30:00,32.49999999999975,1
2013.11.08 00:00,2013.11.14 23:30,1.34189,1.34972,1.33178,1.34586,1084155,216831,179.4,1.3407,1.3468,1.3388,80.0,1642,988,605,1.63,3.61,-28,11.6,1.0,1.3496,1.3476,1.3456,1.3416,1.3376,1.3356,1.3336,280,557,529,257,2013-11-14 23:30:00,40.000000000000036,1
2013.11.11 00:00,2013.11.15 23:30,1.33572,1.3505200000000002,1.33446,1.34941,1028852,205770,160.6,1.3455,1.3492,1.3408,84.0,1538,427,1056,0.4,3.8,-6,10.8,1.0,1.3498,1.3479,1.346,1.3422,1.3384,1.3365,1.3346,342,645,393,151,2013-11-15 23:30:00,38.000000000000256,1
2013.11.12 00:00,2013.11.18 23:30,1.34059,1.35415,1.3359,1.35055,1061036,212207,182.5,1.3455,1.35,1.342,80.0,1558,694,808,0.86,3.39,-14,11.0,1.0,1.3532,1.3511799999999998,1.34915,1.3451,1.34105,1.33902,1.337,262,567,489,222,2013-11-18 23:30:00,-40.49999999999887,2
2013.11.13 00:00,2013.11.19 23:30,1.34355,1.3546799999999999,1.3389799999999998,1.3538299999999999,1040002,208000,157.0,1.3455,1.3508,1.343,78.0,1543,1005,486,2.07,3.86,-21,10.9,1.0,1.3544,1.35248,1.35055,1.3467,1.34285,1.3409200000000001,1.339,382,451,581,125,2013-11-19 23:30:00,-38.50000000000131,2
2013.11.19 00:00,2013.11.25 23:30,1.35055,1.35774,1.33992,1.35162,1078578,215716,178.2,1.3515,1.356,1.347,90.0,1629,680,894,0.76,3.62,-33,11.5,1.0,1.3566,1.3546799999999999,1.35275,1.3489,1.34505,1.34312,1.3412,491,547,305,267,2013-11-25 23:30:00,-38.50000000000131,2
2013.11.20 00:00,2013.11.26 23:30,1.3538,1.35774,1.33992,1.35721,1067840,213568,178.2,1.3533,1.3574,1.3472,102.0,1623,535,1040,0.51,3.61,0,11.4,1.0,1.3576,1.35555,1.3535,1.3494,1.3453,1.34325,1.3412,535,486,312,277,2013-11-26 23:30:00,40.99999999999992,1
2013.11.21 00:00,2013.11.27 23:30,1.3438299999999999,1.3612799999999998,1.33992,1.35795,1031512,206302,213.6,1.3549,1.3606,1.3484,122.0,1510,420,1050,0.4,2.8,11,10.5,1.0,1.3606,1.35818,1.35575,1.3509,1.34605,1.34362,1.3412,352,625,274,241,2013-11-27 23:30:00,-48.500000000000206,2
2013.11.22 00:00,2013.11.28 23:30,1.34814,1.3618,1.34623,1.36047,940702,188140,155.7,1.3549,1.359,1.3508,82.0,1375,653,684,0.95,3.53,15,9.3,1.0,1.3612,1.35932,1.35745,1.3537,1.34995,1.34808,1.3462,389,478,387,117,2013-11-28 23:30:00,-37.4999999999992,2
2013.11.28 00:00,2013.12.04 23:30,1.35791,1.36216,1.3524,1.35931,1051917,210383,97.6,1.3589,1.3616,1.3568,48.0,1346,601,684,0.88,5.49,4,9.2,1.0,1.362,1.36083,1.35965,1.3573,1.35495,1.3537700000000001,1.3526,445,497,183,217,2013-12-04 23:30:00,-23.500000000000743,2
2013.11.29 00:00,2013.12.05 23:30,1.36043,1.36772,1.3524,1.36673,1185073,237015,153.2,1.3589,1.3622,1.3554,68.0,1483,731,677,1.08,3.85,-3,10.3,1.0,1.3676,1.36572,1.36385,1.3601,1.35635,1.35448,1.3526,97,394,659,329,2013-12-05 23:30:00,-37.4999999999992,2
2013.12.02 00:00,2013.12.06 23:30,1.35848,1.37063,1.3524,1.37035,1236383,247277,182.3,1.3589,1.3616,1.3528,88.0,1506,786,649,1.21,3.27,3,10.4,1.0,1.3706,1.36835,1.3661,1.3616,1.3571,1.35485,1.3526,276,166,680,381,2013-12-06 23:30:00,44.99999999999948,1
2013.12.04 00:00,2013.12.10 23:30,1.35886,1.3794799999999998,1.35283,1.3761,1127477,225495,266.5,1.3589,1.371,1.354,170.0,1444,1115,275,4.05,2.16,-9,9.9,1.0,1.3786,1.37548,1.37235,1.3661,1.35985,1.3567200000000001,1.3536,324,429,238,437,2013-12-10 23:30:00,-62.50000000000089,2
2013.12.20 00:00,2013.12.26 23:30,1.3660700000000001,1.37166,1.36248,1.3690799999999999,453056,90611,91.8,1.3677,1.3698,1.3666,32.0,1040,510,459,1.11,4.43,10,7.7,1.0,1.371,1.3699299999999999,1.36885,1.3667,1.36455,1.36348,1.3624,242,558,131,103,2013-12-26 23:30:00,21.500000000000963,1
2014.01.06 00:00,2014.01.10 23:30,1.35935,1.36869,1.3548,1.36661,1022569,204514,138.9,1.3605,1.363,1.3576,54.0,1540,819,664,1.23,4.4,14,10.7,1.0,1.368,1.3664,1.3648,1.3616,1.3584,1.3568,1.3552,122,445,692,271,2014-01-10 23:30:00,-32.00000000000092,2
2014.01.07 00:00,2014.01.13 23:30,1.36276,1.36869,1.3548,1.36709,1014816,202963,138.9,1.3609,1.3644,1.3568,76.0,1513,863,603,1.43,4.32,4,10.5,1.0,1.3684,1.36675,1.3651,1.3618,1.3585,1.35685,1.3552,339,362,576,229,2014-01-13 23:30:00,-33.0000000000008,2
2014.01.16 00:00,2014.01.22 23:30,1.36046,1.36493,1.35075,1.35473,810302,162060,141.8,1.3547,1.3596,1.3514,82.0,1373,946,374,2.53,3.81,-31,9.6,1.0,1.3642,1.36253,1.36085,1.3575,1.35415,1.35248,1.3508,234,238,634,259,2014-01-22 23:30:00,33.50000000000186,1
2014.02.07 00:00,2014.02.13 23:30,1.3589799999999999,1.3691799999999998,1.35519,1.36798,923032,184606,139.9,1.3637,1.3682,1.3608,74.0,1277,526,696,0.76,3.6,48,8.8,1.0,1.3684,1.3668799999999999,1.36535,1.3623,1.35925,1.3577299999999999,1.3562,329,481,199,254,2014-02-13 23:30:00,30.49999999999997,1
2014.02.10 00:00,2014.02.14 23:30,1.36163,1.37147,1.3562299999999998,1.36914,897203,179441,152.4,1.3637,1.3688,1.362,68.0,1254,772,435,1.77,3.26,43,8.6,1.0,1.3714,1.36952,1.36765,1.3639,1.36015,1.35828,1.3564,302,470,325,155,2014-02-14 23:30:00,37.4999999999992,1
2014.02.11 00:00,2014.02.17 23:30,1.36453,1.3724,1.3562299999999998,1.37067,867214,173443,161.7,1.3703,1.3716,1.3638,78.0,1281,165,1072,0.15,3.16,30,8.8,1.0,1.3722,1.3702299999999998,1.36825,1.3643,1.36035,1.35838,1.3564,444,447,229,158,2014-02-17 23:30:00,39.5000000000012,1
2014.04.02 00:00,2014.04.08 23:30,1.37926,1.38202,1.3672799999999998,1.37968,616608,123322,147.4,1.3765,1.381,1.3714,96.0,1160,369,743,0.5,3.09,25,7.7,1.0,1.3812,1.37955,1.3779,1.3746,1.3713,1.36965,1.368,271,285,307,286,2014-04-08 23:30:00,33.0000000000008,1
2014.04.18 00:00,2014.04.24 23:30,1.38135,1.3854600000000001,1.3785,1.38313,429632,85926,69.6,1.3817,1.383,1.3802,28.0,917,370,458,0.81,5.09,1,5.7,1.0,1.3848,1.38405,1.3833,1.3818,1.3803,1.37955,1.3788,78,288,385,157,2014-04-24 23:30:00,-15.000000000000568,2
2014.04.21 00:00,2014.04.25 23:30,1.38121,1.3854600000000001,1.3785,1.38329,500489,100098,69.6,1.3817,1.3842,1.3806,36.0,971,518,391,1.32,5.39,9,6.1,1.0,1.385,1.3842299999999998,1.38345,1.3819,1.38035,1.37958,1.3788,179,337,291,157,2014-04-25 23:30:00,15.499999999999403,1
2014.04.22 00:00,2014.04.28 23:30,1.37927,1.38794,1.3785,1.3851,587142,117428,94.4,1.3819,1.3848,1.3806,42.0,1029,643,334,1.93,4.29,-14,6.6,1.0,1.3876,1.3865,1.3854,1.3832,1.381,1.3799,1.3788,85,308,421,211,2014-04-28 23:30:00,-21.999999999999797,2
2014.04.23 00:00,2014.04.29 23:30,1.38047,1.38794,1.37914,1.38117,642902,128580,88.0,1.3823,1.3848,1.3808,40.0,1055,694,310,2.24,4.69,-19,6.9,1.0,1.3876,1.38665,1.3857,1.3838,1.3819,1.38095,1.38,172,217,450,202,2014-04-29 23:30:00,-19.000000000000128,2
2014.04.24 00:00,2014.04.30 23:30,1.3816899999999999,1.38794,1.3775,1.38669,706189,141238,104.4,1.3825,1.3856,1.3804,52.0,1079,681,346,1.97,4.07,-29,7.1,1.0,1.3878,1.3867,1.3856,1.3834,1.3812,1.3801,1.379,260,267,392,148,2014-04-30 23:30:00,-21.999999999999797,2
2014.04.29 00:00,2014.05.05 23:30,1.3851,1.3889200000000002,1.3775,1.3875,753208,150642,114.2,1.3869,1.3888,1.3848,40.0,1000,297,627,0.47,3.45,-27,6.4,1.0,1.3888,1.38765,1.3865,1.3842,1.3819,1.38075,1.3796,486,240,102,154,2014-05-05 23:30:00,22.999999999999687,1
2014.06.12 00:00,2014.06.18 23:30,1.3531,1.3599299999999999,1.35123,1.35953,976338,195268,87.0,1.3541,1.357,1.3532,38.0,1114,749,305,2.46,5.06,45,7.3,1.0,1.3596,1.3586,1.3576,1.3556,1.3536,1.3526,1.3516,76,404,422,206,2014-06-18 23:30:00,20.000000000000018,1
